example_id,question_id,ground_truth_label,greedy_answer,raw_argmax_t0,raw_argmax_t07,raw_argmax_t1,semantic_argmax_t0,semantic_argmax_t07,semantic_argmax_t1,p_yes_t0,p_no_t0,yes_gt_no_t0,p_yes_t07,p_no_t07,yes_gt_no_t07,p_yes_t1,p_no_t1,yes_gt_no_t1,mc_answer,mc_yes_no_answer,mc_p_yes,mc_p_no,mc_yes_gt_no,raw_answer_probs_t0_json,raw_answer_probs_t07_json,raw_answer_probs_t1_json,answer_probs_t0_json,answer_probs_t07_json,answer_probs_t1_json,mc_answer_probs_json
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11_step_007,wall_right,no,no,B,B,B,no,no,no,9.094808311617123e-10,0.9999999954934528,False,1.633065671386764e-13,0.9999999999986724,False,3.791280172843934e-10,0.9999999976955011,False,no,no,0.0,0.9999999999999999,False,"{""A"": 9.094808311617123e-10, ""B"": 0.9999999954934528, ""C"": 3.5970664652701482e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 1.633065671386764e-13, ""B"": 0.9999999999986724, ""C"": 1.1643473780805608e-12, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 3.7912801728439333e-10, ""B"": 0.999999997695501, ""C"": 1.925370940505402e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999954934528, ""unknown"": 3.5970664652701482e-09, ""yes"": 9.094808311617123e-10}","{""invalid"": 0.0, ""no"": 0.9999999999986724, ""unknown"": 1.1643473780805608e-12, ""yes"": 1.633065671386764e-13}","{""invalid"": 0.0, ""no"": 0.9999999976955011, ""unknown"": 1.9253709405054024e-09, ""yes"": 3.791280172843934e-10}","{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11_step_007,wall_left,no,no,B,B,B,no,no,no,3.7912801875456723e-10,0.9999999981213916,False,4.6788025602953026e-14,0.9999999999994764,False,7.083043855632985e-10,0.9999999968194704,False,no,no,0.1,0.8999999999999999,False,"{""A"": 3.7912801875456723e-10, ""B"": 0.9999999981213916, ""C"": 1.499480401983185e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 4.6788025602953026e-14, ""B"": 0.9999999999994764, ""C"": 4.767802085378098e-13, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 7.083043855632985e-10, ""B"": 0.9999999968194704, ""C"": 2.4722252238901957e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999981213916, ""unknown"": 1.499480401983185e-09, ""yes"": 3.7912801875456723e-10}","{""invalid"": 0.0, ""no"": 0.9999999999994764, ""unknown"": 4.767802085378098e-13, ""yes"": 4.6788025602953026e-14}","{""invalid"": 0.0, ""no"": 0.9999999968194704, ""unknown"": 2.4722252238901957e-09, ""yes"": 7.083043855632985e-10}","{""invalid"": 0.0, ""no"": 0.8999999999999999, ""unknown"": 0.0, ""yes"": 0.1}"
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11_step_007,wall_up,no,no,B,B,B,no,no,no,2.60570621045671e-10,0.9999999961423629,False,5.5935593646839106e-14,0.9999999999989702,False,7.083043751372069e-10,0.9999999895138554,False,no,no,0.0,0.9999999999999999,False,"{""A"": 2.60570621045671e-10, ""B"": 0.9999999961423629, ""C"": 3.5970664689345414e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 5.5935593646839106e-14, ""B"": 0.9999999999989702, ""C"": 9.739329000485081e-13, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 7.083043751372069e-10, ""B"": 0.9999999895138554, ""C"": 9.777840292897472e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999961423629, ""unknown"": 3.5970664689345414e-09, ""yes"": 2.60570621045671e-10}","{""invalid"": 0.0, ""no"": 0.9999999999989702, ""unknown"": 9.739329000485081e-13, ""yes"": 5.5935593646839106e-14}","{""invalid"": 0.0, ""no"": 0.9999999895138554, ""unknown"": 9.777840292897472e-09, ""yes"": 7.083043751372069e-10}","{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11_step_007,wall_down,no,no,B,B,B,no,no,no,3.5970668057096697e-09,0.9999999838479364,False,6.687148321847267e-14,0.9999999999982689,False,4.618725244557357e-09,0.9999999843015289,False,no,no,0.0,0.9999999999999999,False,"{""A"": 3.5970668057096697e-09, ""B"": 0.9999999838479364, ""C"": 1.2554996792828507e-08, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 6.687148321847267e-14, ""B"": 0.9999999999982689, ""C"": 1.6641327912737907e-12, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 4.618725244557356e-09, ""B"": 0.9999999843015288, ""C"": 1.1079745878790784e-08, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999838479364, ""unknown"": 1.2554996792828507e-08, ""yes"": 3.5970668057096697e-09}","{""invalid"": 0.0, ""no"": 0.9999999999982689, ""unknown"": 1.6641327912737907e-12, ""yes"": 6.687148321847267e-14}","{""invalid"": 0.0, ""no"": 0.9999999843015289, ""unknown"": 1.1079745878790785e-08, ""yes"": 4.618725244557357e-09}","{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_12_step_004,wall_right,no,yes,A,B,B,yes,no,no,0.9999999947263761,2.4722254322904747e-09,True,1.6330687862139652e-13,0.9999999999984448,False,5.516280062058186e-10,0.9999999966469738,False,yes,unknown,0.5,0.5,False,"{""A"": 0.9999999911293094, ""B"": 2.4722254322904747e-09, ""C"": 2.8013984242324175e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 3.597066778983412e-09}","{""A"": 1.6330687862139652e-13, ""B"": 0.9999999999984448, ""C"": 1.391984648206194e-12, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 5.516280062058186e-10, ""B"": 0.9999999966469738, ""C"": 2.801398168157321e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 2.4722254322904747e-09, ""unknown"": 2.8013984242324175e-09, ""yes"": 0.9999999947263761}","{""invalid"": 0.0, ""no"": 0.9999999999984448, ""unknown"": 1.391984648206194e-12, ""yes"": 1.6330687862139652e-13}","{""invalid"": 0.0, ""no"": 0.9999999966469738, ""unknown"": 2.801398168157321e-09, ""yes"": 5.516280062058186e-10}","{""invalid"": 0.0, ""no"": 0.5, ""unknown"": 0.0, ""yes"": 0.5}"
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_12_step_004,wall_left,no,no,B,B,B,no,no,no,6.250764233458541e-10,0.9999999952989133,False,1.366000773374942e-13,0.999999999998699,False,9.094808256554033e-10,0.9999999914755295,False,no,no,0.0,0.9999999999999999,False,"{""A"": 6.250764233458541e-10, ""B"": 0.9999999952989133, ""C"": 4.076010293021205e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 1.366000773374942e-13, ""B"": 0.999999999998699, ""C"": 1.1643473780807186e-12, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 9.094808256554033e-10, ""B"": 0.9999999914755295, ""C"": 7.614989720630037e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999952989133, ""unknown"": 4.076010293021205e-09, ""yes"": 6.250764233458541e-10}","{""invalid"": 0.0, ""no"": 0.999999999998699, ""unknown"": 1.1643473780807186e-12, ""yes"": 1.366000773374942e-13}","{""invalid"": 0.0, ""no"": 0.9999999914755295, ""unknown"": 7.614989720630037e-09, ""yes"": 9.094808256554033e-10}","{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_12_step_004,wall_up,yes,yes,A,A,A,yes,yes,yes,0.9999999927495892,4.07601062757158e-09,True,0.9999999999973619,1.6641296171518678e-12,True,0.9999999996088762,9.585857488144268e-11,True,yes,yes,0.9999999999999999,0.0,True,"{""A"": 0.9999999915817925, ""B"": 4.07601062757158e-09, ""C"": 3.1744002685601146e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 1.1677965968523714e-09}","{""A"": 0.9999999999966804, ""B"": 1.6641296171518678e-12, ""C"": 9.739347576528682e-13, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 6.81435031772092e-13}","{""A"": 0.9999999993789235, ""B"": 9.585857488144268e-11, ""C"": 2.952651974630905e-10, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 2.2995276699798785e-10}","{""invalid"": 0.0, ""no"": 4.07601062757158e-09, ""unknown"": 3.1744002685601146e-09, ""yes"": 0.9999999927495892}","{""invalid"": 0.0, ""no"": 1.6641296171518678e-12, ""unknown"": 9.739347576528682e-13, ""yes"": 0.9999999999973619}","{""invalid"": 0.0, ""no"": 9.585857488144268e-11, ""unknown"": 2.952651974630905e-10, ""yes"": 0.9999999996088762}","{""invalid"": 0.0, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.9999999999999999}"
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_12_step_004,wall_down,no,no,B,B,B,no,no,no,1.030576797552821e-09,0.999999994893413,False,9.557527063197605e-14,0.999999999997526,False,3.867211194704332e-08,0.999999951550047,False,no,no,0.0,0.9999999999999999,False,"{""A"": 1.030576797552821e-09, ""B"": 0.999999994893413, ""C"": 4.076010303183194e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 9.557527063197605e-14, ""B"": 0.999999999997526, ""C"": 2.3784374276627726e-12, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 3.867211194704332e-08, ""B"": 0.9999999512547817, ""C"": 9.777841153606342e-09, ""no"": 2.952652183579757e-10, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.999999994893413, ""unknown"": 4.076010303183194e-09, ""yes"": 1.030576797552821e-09}","{""invalid"": 0.0, ""no"": 0.999999999997526, ""unknown"": 2.3784374276627726e-12, ""yes"": 9.557527063197605e-14}","{""invalid"": 0.0, ""no"": 0.999999951550047, ""unknown"": 9.777841153606342e-09, ""yes"": 3.867211194704332e-08}","{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_12_step_005,wall_right,no,no,B,B,B,no,no,no,4.2960832529892887e-10,0.9999999954943813,False,5.699970136958227e-13,0.9999999999965865,False,7.61499172779385e-09,0.9999997959919704,False,no,no,0.0,0.9999999999999999,False,"{""A"": 4.2960832529892887e-10, ""B"": 0.9999999954943813, ""C"": 4.0760103035366185e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 5.699970136958227e-13, ""B"": 0.9999999999965636, ""C"": 2.843447821369017e-12, ""no"": 2.2904750111175854e-14, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 7.61499172779385e-09, ""B"": 0.9999997959919704, ""C"": 1.963930378313313e-07, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999954943813, ""unknown"": 4.0760103035366185e-09, ""yes"": 4.2960832529892887e-10}","{""invalid"": 0.0, ""no"": 0.9999999999965865, ""unknown"": 2.843447821369017e-12, ""yes"": 5.699970136958227e-13}","{""invalid"": 0.0, ""no"": 0.9999997959919704, ""unknown"": 1.963930378313313e-07, ""yes"": 7.61499172779385e-09}","{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_12_step_005,wall_left,yes,yes,A,A,A,yes,yes,yes,0.999999995892898,2.181731084807235e-09,True,0.9999999999989532,5.69995926517814e-13,True,0.9999998890789119,7.224896627437578e-08,True,yes,yes,0.9999999999999999,0.0,True,"{""A"": 0.9999999951845936, ""B"": 2.181731084807235e-09, ""C"": 1.9253709246149137e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 7.083043797950777e-10}","{""A"": 0.9999999999988389, ""B"": 5.69995926517814e-13, ""C"": 4.76781117921983e-13, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 1.1426127586808045e-13}","{""A"": 0.9999998804499952, ""B"": 7.224896627437578e-08, ""C"": 3.867212177763444e-08, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 8.628916725523153e-09}","{""invalid"": 0.0, ""no"": 2.181731084807235e-09, ""unknown"": 1.9253709246149137e-09, ""yes"": 0.999999995892898}","{""invalid"": 0.0, ""no"": 5.69995926517814e-13, ""unknown"": 4.76781117921983e-13, ""yes"": 0.9999999999989532}","{""invalid"": 0.0, ""no"": 7.224896627437578e-08, ""unknown"": 3.867212177763444e-08, ""yes"": 0.9999998890789119}","{""invalid"": 0.0, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.9999999999999999}"
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_12_step_005,wall_up,no,no,B,B,B,no,no,no,7.083043847723432e-10,0.9999999961172956,False,1.142612758686536e-13,0.9999999999992043,False,1.925370913905997e-09,0.9999999904596394,False,no,no,0.0,0.9999999999999999,False,"{""A"": 7.083043847723432e-10, ""B"": 0.9999999961172956, ""C"": 3.174400019706738e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 1.1426127586865358e-13, ""B"": 0.9999999999992042, ""C"": 6.81436331526449e-13, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 1.9253709139059965e-09, ""B"": 0.9999999903849845, ""C"": 7.614989684577926e-09, ""no"": 7.465473196894366e-11, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999961172956, ""unknown"": 3.174400019706738e-09, ""yes"": 7.083043847723432e-10}","{""invalid"": 0.0, ""no"": 0.9999999999992043, ""unknown"": 6.814363315264491e-13, ""yes"": 1.142612758686536e-13}","{""invalid"": 0.0, ""no"": 0.9999999904596394, ""unknown"": 7.614989684577928e-09, ""yes"": 1.925370913905997e-09}","{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_12_step_005,wall_down,no,no,B,B,B,no,no,no,1.1677964999676727e-09,0.9999999942134788,False,1.0113411867809544e-10,0.9999999998905643,False,9.094808286528672e-10,0.9999999893126787,False,no,no,0.0,0.9999999999999999,False,"{""A"": 1.1677964999676727e-09, ""B"": 0.9999999942134788, ""C"": 4.618724754130262e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 1.0113411867809544e-10, ""B"": 0.9999999998905316, ""C"": 8.30159399252068e-12, ""no"": 3.2736403628169067e-14, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 9.094808286528672e-10, ""B"": 0.9999999893126787, ""C"": 9.777840381330627e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999942134788, ""unknown"": 4.618724754130262e-09, ""yes"": 1.1677964999676727e-09}","{""invalid"": 0.0, ""no"": 0.9999999998905643, ""unknown"": 8.30159399252068e-12, ""yes"": 1.0113411867809544e-10}","{""invalid"": 0.0, ""no"": 0.9999999893126787, ""unknown"": 9.777840381330627e-09, ""yes"": 9.094808286528672e-10}","{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_12_step_006,wall_right,yes,yes,A,A,A,yes,yes,yes,0.9999999950555497,2.472225176432161e-09,True,0.9999999999983706,8.146598866022804e-13,True,0.9999999430604535,3.867212711353832e-08,True,yes,yes,0.9999999999999999,0.0,True,"{""A"": 0.9999999931301788, ""B"": 2.472225176432161e-09, ""C"": 2.472225176432161e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 1.925370903334209e-09}","{""A"": 0.9999999999978939, ""B"": 8.146598866022804e-13, ""C"": 8.146598866022804e-13, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 4.767811179188319e-13}","{""A"": 0.9999999230938994, ""B"": 3.867212711353832e-08, ""C"": 1.8267419371784425e-08, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 1.9966554053847932e-08}","{""invalid"": 0.0, ""no"": 2.472225176432161e-09, ""unknown"": 2.472225176432161e-09, ""yes"": 0.9999999950555497}","{""invalid"": 0.0, ""no"": 8.146598866022804e-13, ""unknown"": 8.146598866022804e-13, ""yes"": 0.9999999999983706}","{""invalid"": 0.0, ""no"": 3.867212711353832e-08, ""unknown"": 1.8267419371784425e-08, ""yes"": 0.9999999430604535}","{""invalid"": 0.0, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.9999999999999999}"
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_12_step_006,wall_left,yes,yes,A,A,A,yes,yes,yes,0.9999999956365379,2.1817310722309194e-09,True,0.9999999999980521,9.739329000328925e-13,True,0.9999999950168698,2.1817315498337054e-09,True,yes,yes,0.9999999999999999,0.0,True,"{""A"": 0.9999999944687413, ""B"": 2.1817310722309194e-09, ""C"": 2.1817310722309194e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 1.16779649036659e-09}","{""A"": 0.9999999999975753, ""B"": 9.739329000328923e-13, ""C"": 9.739329000328923e-13, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 4.767802085297472e-13}","{""A"": 0.9999999909408586, ""B"": 2.1817315498337054e-09, ""C"": 2.8013987623760152e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 4.076011148179157e-09}","{""invalid"": 0.0, ""no"": 2.1817310722309194e-09, ""unknown"": 2.1817310722309194e-09, ""yes"": 0.9999999956365379}","{""invalid"": 0.0, ""no"": 9.739329000328925e-13, ""unknown"": 9.739329000328925e-13, ""yes"": 0.9999999999980521}","{""invalid"": 0.0, ""no"": 2.1817315498337054e-09, ""unknown"": 2.8013987623760152e-09, ""yes"": 0.9999999950168698}","{""invalid"": 0.0, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.9999999999999999}"
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_12_step_006,wall_up,no,no,B,B,B,no,no,no,7.083043841297568e-10,0.9999999961172956,False,6.687148321861556e-14,0.9999999999994564,False,8.026140177007302e-10,0.9999999967251607,False,no,no,0.0,0.9999999999999999,False,"{""A"": 7.083043841297568e-10, ""B"": 0.9999999961172956, ""C"": 3.1744000168268655e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 6.687148321861556e-14, ""B"": 0.9999999999994564, ""C"": 4.767820273132974e-13, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 8.026140177007302e-10, ""B"": 0.9999999967251607, ""C"": 2.472225220499584e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999961172956, ""unknown"": 3.1744000168268655e-09, ""yes"": 7.083043841297568e-10}","{""invalid"": 0.0, ""no"": 0.9999999999994564, ""unknown"": 4.767820273132974e-13, ""yes"": 6.687148321861556e-14}","{""invalid"": 0.0, ""no"": 0.9999999967251607, ""unknown"": 2.472225220499584e-09, ""yes"": 8.026140177007302e-10}","{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_12_step_006,wall_down,no,no,B,B,B,no,no,no,1.030576791234815e-09,0.9999999913544335,False,3.3359047275555655e-13,0.9999999999962671,False,2.8013981391199653e-09,0.9999999829719283,False,no,no,0.0,0.9999999999999999,False,"{""A"": 1.030576791234815e-09, ""B"": 0.9999999913544335, ""C"": 7.61498972468999e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 3.335904727555565e-13, ""B"": 0.999999999996267, ""C"": 3.3993598386973262e-12, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 2.801398139119965e-09, ""B"": 0.9999999829719282, ""C"": 1.4226673640427682e-08, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999913544335, ""unknown"": 7.61498972468999e-09, ""yes"": 1.030576791234815e-09}","{""invalid"": 0.0, ""no"": 0.9999999999962671, ""unknown"": 3.3993598386973266e-12, ""yes"": 3.3359047275555655e-13}","{""invalid"": 0.0, ""no"": 0.9999999829719283, ""unknown"": 1.4226673640427684e-08, ""yes"": 2.8013981391199653e-09}","{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_13_step_001,wall_right,no,yes,A,A,B,yes,yes,no,0.999999650490155,2.8575032845930976e-07,True,0.9999999999969439,1.6641296171687137e-12,True,9.09480829246168e-10,0.999999995014509,False,yes,unknown,0.5,0.5,False,"{""A"": 0.9999996219858908, ""B"": 2.8575032845930976e-07, ""C"": 6.375951655159221e-08, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 2.8504264227754444e-08}","{""A"": 0.999999999996467, ""B"": 1.6641296171687135e-12, ""C"": 1.391984648184997e-12, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 4.767811179159481e-13}","{""A"": 9.09480829246168e-10, ""B"": 0.999999995014509, ""C"": 4.076010292114551e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 2.8575032845930976e-07, ""unknown"": 6.375951655159221e-08, ""yes"": 0.999999650490155}","{""invalid"": 0.0, ""no"": 1.6641296171687137e-12, ""unknown"": 1.3919846481849973e-12, ""yes"": 0.9999999999969439}","{""invalid"": 0.0, ""no"": 0.999999995014509, ""unknown"": 4.076010292114551e-09, ""yes"": 9.09480829246168e-10}","{""invalid"": 0.0, ""no"": 0.5, ""unknown"": 0.0, ""yes"": 0.5}"
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_13_step_001,wall_left,no,no,B,B,A,no,no,yes,9.09480827494202e-10,0.9999999914755294,False,9.557545292697999e-14,0.9999999999929605,False,0.9999999888357394,5.9305598637381835e-09,True,no,no,0.0,0.9999999999999999,False,"{""A"": 9.09480827494202e-10, ""B"": 0.9999999914755294, ""C"": 7.61498973602611e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 9.557545292697999e-14, ""B"": 0.9999999999929605, ""C"": 6.9439719324158715e-12, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 0.9999999878051626, ""B"": 5.9305598637381835e-09, ""C"": 5.233700710341468e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 1.0305767743907188e-09}","{""invalid"": 0.0, ""no"": 0.9999999914755294, ""unknown"": 7.61498973602611e-09, ""yes"": 9.09480827494202e-10}","{""invalid"": 0.0, ""no"": 0.9999999999929605, ""unknown"": 6.9439719324158715e-12, ""yes"": 9.557545292697999e-14}","{""invalid"": 0.0, ""no"": 5.9305598637381835e-09, ""unknown"": 5.233700710341468e-09, ""yes"": 0.9999999888357394}","{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}"
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_13_step_001,wall_up,yes,yes,A,A,A,yes,yes,yes,0.9999999978016266,1.0305767908997284e-09,True,0.9999999999999044,0.0,True,0.999998395561204,1.2806418327450754e-06,True,yes,yes,0.9999999999999999,0.0,True,"{""A"": 0.9999999966338303, ""B"": 1.0305767908997286e-09, ""C"": 1.1677964963746015e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 1.1677964963746015e-09}","{""A"": 0.9999999999998088, ""B"": 0.0, ""C"": 9.557545292594791e-14, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 9.557545292594791e-14}","{""A"": 0.9999982904397209, ""B"": 1.2806418327450754e-06, ""C"": 3.237969633619146e-07, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 1.0512148307858672e-07}","{""invalid"": 0.0, ""no"": 1.0305767908997284e-09, ""unknown"": 1.1677964963746013e-09, ""yes"": 0.9999999978016266}","{""invalid"": 0.0, ""no"": 0.0, ""unknown"": 9.557545292594791e-14, ""yes"": 0.9999999999999044}","{""invalid"": 0.0, ""no"": 1.2806418327450754e-06, ""unknown"": 3.237969633619146e-07, ""yes"": 0.999998395561204}","{""invalid"": 0.0, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.9999999999999999}"
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_13_step_001,wall_down,no,no,B,B,B,no,no,no,1.1677965069355583e-09,0.9999999960308052,False,2.7903644768326467e-13,0.9999999999973426,False,1.4994803941467412e-09,0.9999999932668188,False,no,no,0.0,0.9999999999999999,False,"{""A"": 1.1677965069355583e-09, ""B"": 0.9999999960308052, ""C"": 2.8013981888687878e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 2.7903644768326467e-13, ""B"": 0.9999999999973426, ""C"": 2.378437427660714e-12, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""A"": 1.4994803941467412e-09, ""B"": 0.9999999932668188, ""C"": 5.233700833562185e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999960308052, ""unknown"": 2.8013981888687878e-09, ""yes"": 1.1677965069355583e-09}","{""invalid"": 0.0, ""no"": 0.9999999999973426, ""unknown"": 2.378437427660714e-12, ""yes"": 2.7903644768326467e-13}","{""invalid"": 0.0, ""no"": 0.9999999932668188, ""unknown"": 5.233700833562185e-09, ""yes"": 1.4994803941467412e-09}","{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}"
